review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
1386,1,"I had my kindle for a year and a half and loved it. However, one update too many froze it, and no customer service could fix it. Because I had it over a year, the warranty expired and I was not allowed to mail it in to get fixed, nor offered a replacement. Instead I was given some credit and a discount that still left me paying 70+ for a new kindle. Once again, the update froze the kindle, leaving the screen saying ""Please wait a moment while your kindle starts up"". Be careful about updating your kindles.",1,2019-02-04,,True,,"Kindle Froze, Not Replaced",,
1387,1,"I got this for Christmas 2 years ago and love love love it!  I have read SO many books(about 1 a month, sometimes more).  I love that you can customize the font size/type and screen brightness.  I have a newborn who sleeps in our room so I keep the screen on about 5 as to not wake her.  I finally talked my husband into getting one and he is loving his as well.",5,2019-02-04,,True,,I love my kindle,,
1388,1,Love my kindle,5,2019-02-04,,True,,Great product,,
1389,1,Love it,5,2019-02-03,,True,,Love it,,
1390,1,Perfect for my random reading kicks!,5,2019-02-03,,True,,100% best purchase,,
1391,1,Brand new and already has uneven lighting when turned up.  Battery lasts forever but the screen is small I wish I bought a 10 inch tablet instead.  Though reading in direct daylight it looks beautiful but really who does that,2,2018-03-19,,True,,Though reading in direct daylight it looks beautiful but really who does,,
1392,1,"Amazing, I really enjoy read on this device.",5,2018-03-18,,True,,Five Stars,,
1393,1,Ease to read good battery life<br />Hard to turn on,4,2018-03-18,,True,,Four Stars,,
1394,1,I was worried the paperwhite would strain my eyes. It did not. It’s actually less tiring on the eyes then the glare off a kindle at night. The interface takes some getting used to. Still- my favorite reader of all time. I am a rather hi volume reader.,5,2018-03-18,,True,,Wonderful to read in any and all places.,,
1395,1,Excellent peoduct,5,2018-03-18,,True,,Five Stars,,
1396,1,"Not feeling overwhelmed and being able to learn how to use the paper white easily. Larger than my phone screen altho smaller than my previous  reader, it is very clear and comfortable to see,  and the smaller size has made it easy to carry in my wide pockets!",5,2018-03-18,,True,,Easy to see Paper White Kindle,,
1397,1,"Being a guy it is in the DNA to figure things out before reading the direction. So I figured it out (not easy), now easy to use... fun.",5,2018-03-18,,True,,now easy to use,,
1398,1,"The Kindle Paperwhite is light to hold, and the backlight is brilliant. It's definitely more glare-free than my tablet. The print is easy to read, and very clear at 300 ppi.<br /><br />Having said that, I do wish the Paperwhite had a quick way to check battery life while I'm reading other than by trying to open the top menu, which doesn't always open easily. The screen is not quite as touch sensitive as I'm accustomed to with a tablet or smartphone. After charging the Kindle initially, the process of downloading my library and customizing settings drained the battery far faster than I anticipated, and without that ready visual, the battery discharged fully without my realizing.",4,2018-03-18,,True,,Lightweight and easy on the eyes,,
1399,1,I've had the regular Kindle and now the Paperwhite and I love it!!!! The backlight is awesome. So glad I upgraded this time.,5,2018-03-18,,True,,It's perfect!!,,
1400,1,"Love it, Great for reading at the beach or on a road trip!!",5,2018-03-18,,True,,Five Stars,,
1401,1,Just love it the light is great.,5,2018-08-14,,True,,Love the built in light,,
1402,1,I LOVE my kindle paper white!!!!! There is nothing negative to say about the kindle! I love it!,5,2018-08-14,,True,,This is awesome!,,
1403,1,I love that you can look up definitions by just pressing down on any word on the page. Holds a charge forever. Very easy to read the print.<br />Remembers where I left off on all my devices. Very nice reader,5,2018-08-14,,True,,"Buy it , read, be one of the smart people.",,
1404,1,"The kindle is terrific! It is light, easy to use, just the best. My second paper white. The paperwhite is great if you have cataracts or any other vision issues. The leather case is lightweight and good looking but the edges are very uncomfortable to hold while reading, they made my hand feel raw.",5,2018-08-14,,True,,The whole package!!,,
1405,1,"I never thought, I would use an E-reader, but it is very convenient. And I love the huge selection on Kindle unlimited to download. It is a bit smaller than I expected, but still good to read.",5,2018-08-14,,True,,Great E-reader!,,
1406,1,I was a long time user of the Barnes & Noble Nook.  They recently did an update which I was never able to acquire even after calling their support line.  The switch to a Kindle Paperwhite has been good.  It is somewhat easier to navigate  than the Nook.  Easy learning curve.,5,2018-08-14,,True,,Happy with Purchase of Kindle,,
1407,1,Second one and love it!!!!,5,2018-08-14,,True,,Simple to use and easy to read the screen,,
1408,1,"I really loved my old Kindle which worked perfectly for me for years until it finally aged out. I chose this model for its light. On the good side, I can read my books just fine and really enjoy reading in bed with just the Kindle light. I'd love to have my old model back though. I don't like the touch screen features at all on this new model. If I'm not super careful, instead of turning the page with ease, I end up with the dictionary or a highlighter. I miss the ease of use of the buttons outside the screen. I also find the settings are more cumbersome on this model and shopping in the kindle store is not nearly as easy and efficient. Nor is scrolling my library. The unit also has a tendency to change settings on its own. I'll be reading along and all of a sudden the font will change or the unit will move to a different page. Spooky. Technological advancement is not always a positive thing.",3,2018-08-14,,True,,I liked my old Kindle better.,,
1409,1,I loved my kindle.....until it froze and ceased to work no matter what. Kind of completely annoying for the money I spent on it.,2,2018-08-14,,True,,Quality not great,,
1410,1,"I've never read so much in my life. It's the ease of use, whether you are buying a book or maybe looking at the kindle unlimited library for a new read, it's a click away.<br />The screen is nice, the device is well made and lightweight.<br />I'm not sure why it costs so much which is why I'm only giving it 4 stars, maybe I don't understand how this thing is made but it seems the tech here should be very cheap, it is technically very weak, and the screen is simple, I'm just guessing that amazon are making a huge profit on these things, but nothing wrong with that.",4,2018-08-14,,True,,If you love reading...,,
1411,1,Reading,4,2018-09-02,,True,,I can read in low light,,
1412,1,"I really love these readers. Some people say they don't need another device just for reading. Imo there is no comparison of having phone or tablet as reading device vs reading device such as kindle paperwhite. This device is designed to be a subsitute for books and it does the best job at it, by having superb screen that is great for eyes (no fatigue - using natural light reflection), can read in direct sunlight, low power so no need to turn off screen after a minute. Ok there are many great things about the device.<br />I gave one star for the support of pre-owned devices. I purchased such 'like-new' condition device from local garage sale. Owners pefrormed factory reset so everything looked like new, no issues whatsoever. What I discovered later is that because these owners registered the device with kindle, I was unable to activate it with my account. Customer service said that the previous owners need to go through some process to release their account in some other way than they did already for me to register and that there is no other way to be able for me to register it.<br />So my happiness with the new device was very short lived as I couldn't locate the garage sale and previous owners and now I'm stuck with the device I cannot use. I felt obligated to share it with others in case they wanted to buy pre-owned one.",1,2018-09-02,,,,Amazon's poor support for pre-owned devices.,,
